task,Method_name,execution_time(ms)
PascalsTrianglePuzzle,PascalsTrianglePuzzle.Matrix.determinant,14313703.577914065
PascalsTrianglePuzzle,PascalsTrianglePuzzle.Matrix.coFactor,1332386.1062879986
PascalsTrianglePuzzle,PascalsTrianglePuzzle.Matrix.get,597294.3446619998
PascalsTrianglePuzzle,PascalsTrianglePuzzle.Matrix.replaceColumn,8.020667
PasswordGenerator,PasswordGenerator.main,1.000908
Pas,Pas.main,18.011791
Pas,Pas.pas,18.011791
PatienceSort,PatienceSort.main,5.002853
PatienceSort,PatienceSort.sort,4.001393
PCG32,PCG32.main,49.02075
PCG32,PCG32.nextFloat,6.003916
PCG32,PCG32.nextInt,4.003621
Peaceful,Peaceful.main,152.08210100000002
Peaceful,Peaceful.place,650.2706089999999
Peaceful,Peaceful.printBoard,20.010050000000003
Peaceful,Peaceful.Position.equals,6.001753000000001
Peaceful,Peaceful.isAttacking,3.000098
Peaceful,Peaceful.Position.<init>,0.999982
PeanoCurve,PeanoCurve.main,309.260286
PeanoCurve,PeanoCurve.execute,296.21481500000016
PeanoCurve,PeanoCurve.line,283.1950000000001
PeanoCurve,PeanoCurve.write,249.17053800000005
PeanoCurve,PeanoCurve.rewrite,11.036869
PellNumbers,PellNumbers.main,79.11353199999999
PellNumbers,PellNumbers.pellPrimes,51.05788
PellNumbers,PellNumbers.Triple.toString,6.012901
PellNumbers,PellNumbers.Rational.toBigDecimal,5.008428
PellNumbers,PellNumbers.pellNumbers,1.002887
PellNumbers,PellNumbers.Rational.toString,1.002092
PellNumbers,PellNumbers.squareRoot2,0.999736
PellsEquation,PellsEquation.main,56.051043
PellsEquation,PellsEquation.pellsEquation,25.014313
PellsEquation,PellsEquation.continuedFraction,3.003958
PellsEquation,PellsEquation.iterateFrac,1.000516
PentominoTiling,PentominoTiling.main,22.007772000000003
PentominoTiling,PentominoTiling.solve,621.934482000001
PentominoTiling,PentominoTiling.tryPlaceOrientation,9.985600000000002
PentominoTiling,PentominoTiling.printResult,3.005122
PercolationBond,PercolationBond.main,4630.846366999997
PercolationBond,PercolationBond.makeGrid,890.2766039999999
PercolationBond,PercolationBond.percolate,677.7433279999997
PercolationBond,PercolationBond.fill,5359.24005699996
PercolationBond,PercolationBond.showGrid,11.047922000000002
PercolationMeanCluster,PercolationMeanCluster.main,1.003489
PercolationMeanRun,PercolationMeanRun.main,101060.48794200002
PercolationMeanRun,PercolationMeanRun.runTest,101020.37960799999
PercolationSite,PercolationSite.main,929.4156860000006
PerfectShuffle,PerfectShuffle.main,132.087146
PerfectShuffle,PerfectShuffle.perfectShuffle,116.025275
PerfectTotientNumbers,PerfectTotientNumbers.main,54.011751000000004
PerfectTotientNumbers,PerfectTotientNumbers.computePhi,43.00226200000001
PerfectTotientNumbers,PerfectTotientNumbers.perfectTotient,9.00609
PeriodicTable,PeriodicTable.main,16.015493
PermutationGenerator,PermutationGenerator.main,10.01
PermutationSort,PermutationSort.main,21.018467
PermutationSort,PermutationSort.pSort,19.017499000000008
PermutationSort,PermutationSort.permute,35.040077000000004
PermutationSort,PermutationSort.swap,2.003616
PermutationSort,PermutationSort.isSorted,2.0020990000000003
PermutationTest,PermutationTest.main,26.014179000000002
PermutationTest,PermutationTest.pick,305.01829099999884
Pernicious,Pernicious.main,9.010905
PhraseRev,PhraseRev.main,2.000752
PhraseRev,PhraseRev.reverse,0.996392
pidigits,pidigits_v1.main,214177.59602200022
PierpontPrimes,PierpontPrimes.main,3397.509394000003
PierpontPrimes,PierpontPrimes.pierpontPrimes,3337.395337000002
PierpontPrimes,PierpontPrimes.display,48.070126
PisanoPeriod,PisanoPeriod.main,69.07962299999998
PisanoPeriod,PisanoPeriod.pisano,6.008272999999999
PisanoPeriod,PisanoPeriod.getFactors,2.00676
PokerHandAnalyzer,PokerHandAnalyzer.main,170.094899
PokerHandAnalyzer,PokerHandAnalyzer.analyzeHandWithWildcards,157.07726300000002
PokerHandAnalyzer,PokerHandAnalyzer.analyzeHandWithWildcardsR,444.17665499999987
PokerHandAnalyzer,PokerHandAnalyzer.analyzeHand,136.06168
PokerHandAnalyzer,PokerHandAnalyzer.Score.<init>,14.007590999999998
PokerHandAnalyzer,PokerHandAnalyzer.<clinit>,5.024263999999999
PokerHandAnalyzer,PokerHandAnalyzer.buildDeck,5.024263999999999
PokerHandAnalyzer,PokerHandAnalyzer.WildScore.toString,7.011203999999999
PokerHandAnalyzer,PokerHandAnalyzer.Score.toString,2.003871
PokerHandAnalyzer,PokerHandAnalyzer.WildScore.<init>,1.004318
PolynomialLongDivision,PolynomialLongDivision.main,45.053793999999996
PolynomialLongDivision,PolynomialLongDivision.Polynomial.<init>,4.005103
PolynomialLongDivision,PolynomialLongDivision.RunDivideTest,40.04351
PolynomialLongDivision,PolynomialLongDivision.Polynomial.toString,19.019502
PolynomialLongDivision,PolynomialLongDivision.Term.toString,15.015128999999998
PolynomialLongDivision,PolynomialLongDivision.Polynomial.multiply,5.004522999999999
PolynomialLongDivision,PolynomialLongDivision.Term.multiply,3.0037519999999995
PolynomialLongDivision,PolynomialLongDivision.Integer.multiply,8.014242
PolynomialLongDivision,PolynomialLongDivision.Integer.toString,3.0019299999999998
PolynomialLongDivision,PolynomialLongDivision.Term.<init>,1.000349
PolynomialLongDivision,PolynomialLongDivision.Polynomial.divide,4.0054300000000005
PolynomialLongDivision,PolynomialLongDivision.Integer.divide,2.006738
PolynomialLongDivision,PolynomialLongDivision.Number.divide,2.006738
PolynomialLongDivision,PolynomialLongDivision.Integer.gcd,3.004543
PolynomialLongDivision,PolynomialLongDivision.Integer.<init>,1.003377
PolynomialLongDivision,PolynomialLongDivision.Polynomial.add,2.9992520000000003
PolynomialLongDivision,PolynomialLongDivision.Term.add,0.997805
PolynomialLongDivision,PolynomialLongDivision.Fraction.add,0.997805
PolynomialLongDivision,PolynomialLongDivision.Fraction.toString,3.001938
PolynomialRegression,PolynomialRegression.main,42.05432399999998
PolynomialRegression,PolynomialRegression.polyRegression,40.05009299999998
PolynomialRegression,PolynomialRegression.71.<init>,0.997535
PopCount,PopCount.main,27.022851999999997
PostfixToInfix,PostfixToInfix.main,24.028386
PostfixToInfix,PostfixToInfix.postfixToInfix,22.027731
PostfixToInfix,PostfixToInfix.1Expression.<init>,4.999439000000001
PowerTree,PowerTree.main,78.117601
PowerTree,PowerTree.showPow,78.117601
PowerTree,PowerTree.treePow,9.000368
PowerTree,PowerTree.path,4.006273
PowMod,PowMod.main,17.011235
PreserveScreen,PreserveScreen.main,33.278354
PrimaltyByWilsonsTheorem,PrimaltyByWilsonsTheorem.main,33.036384
PrimaltyByWilsonsTheorem,PrimaltyByWilsonsTheorem.isPrime,18.015614999999997
PrimaltyByWilsonsTheorem,PrimaltyByWilsonsTheorem.fact,16.014155
PrimeConspiracy,PrimeConspiracy.main,3540.5932029999985
PrimeConspiracy,PrimeConspiracy.sieve,3002.395300999999
PrimeGaps,PrimeGaps.main,43409.31106000001
PrimeGaps,PrimeGaps.findGapStart,43388.262399000014
PrimeGaps,PrimeGaps.<init>,1.004457
PrimeGenerator,PrimeGenerator.main,206452.70487499994
PrimeGenerator,PrimeGenerator.nextPrime,202095.658016
PrimeGenerator,PrimeGenerator.findPrimes,197770.77858400007
PrimeGenerator,PrimeGenerator.<init>,4222.956005999999
PrimeGenerator,PrimeGenerator.sqrt,3.001422
PrimeGenerator,PrimeGenerator.count,19.003716
PrimeGenerator,PrimeGenerator.nextOddNumber,1.000827
PrimeNumbersNeighboringPairsTetraprimes,PrimeNumbersNeighboringPairsTetraprimes.main,6562.359788
PrimeNumbersNeighboringPairsTetraprimes,PrimeNumbersNeighboringPairsTetraprimes.isTetraPrime,916.2625949999997
PrimeNumbersNeighboringPairsTetraprimes,PrimeNumbersNeighboringPairsTetraprimes.listPrimeNumbers,1323.5308589999995
PrimeNumbersNeighboringPairsTetraprimes,PrimeNumbersNeighboringPairsTetraprimes.largestLessThan,2.022506
PrimeTriangle,PrimeTriangle.main,18929.481218
PrimeTriangle,PrimeTriangle.countRows,273319.6473580026
PrimeTriangle,PrimeTriangle.printRow,39.083952999999994
PrimeTriangle,PrimeTriangle.swap,4446.537645000001
PrimeTriangle,PrimeTriangle.isPrime,1064.334309
PrimeTriangle,PrimeTriangle.findRow,10.0113
PrimorialNumbers,PrimorialNumbers.main,111739.22247799984
PrimorialNumbers,PrimorialNumbers.primorial,102902.63867899997
PrimorialNumbers,PrimorialNumbers.<clinit>,14.002732
PrimorialNumbers,PrimorialNumbers.sieve,14.002732
PrimorialPrimes,PrimorialPrimes.main,222132.9041289999
PrimorialPrimes,PrimorialPrimes.primorial,267.222345
PrimorialPrimes,PrimorialPrimes.<clinit>,17.002448
PrimorialPrimes,PrimorialPrimes.sieve,17.002448
Printing,Printing.main,4.003576000000001
Prob,Prob.main,725.2523120000001
ProductFractals,ProductFractals.main,381.150318
ProductFractals,ProductFractals.test1,143.064351
ProductFractals,ProductFractals.test,379.14887
ProductFractals,ProductFractals.show_matrix,362.1275659999999
ProductFractals,ProductFractals.power,6.009354
ProductFractals,ProductFractals.product,6.009354
ProductFractals,ProductFractals.test3,120.04168800000002
ProductFractals,ProductFractals.test2,118.04427899999997
Product,Product.main,47.043112
Product,Product.test1,19.008482999999995
Product,Product.test,47.043112
Product,Product.print_matrix,40.034896
Product,Product.test2,28.034629
Product,Product.product,1.002347
Program,Program.main,14016952.464037012
Program,Program.doOne,14016948.459994012
Program,Program.allInQS,12887934.236575
Program,Program.allInS,32616.836939999994
Program,Program.to10,19.03676
Program,Program.format,20.033047999999997
Program,Program.check,50090.653089
Program,Program.toStr,6.004412
Program,Program.fixup,5.015246999999999
Program,Program.allInQ,9.998211
Program,Program.allIn,1.998278
Program,Program.indexOf,1.000685
Proper,Proper.main,12880.929817000004
Proper,Proper.properDivs,12855.891537000001
PseudoRandomSplitmix64,PseudoRandomSplitmix64.main,2830.2346500000035
PValueCorrection,PValueCorrection.main,151.176485
PValueCorrection,PValueCorrection.pAdjust,26.038880000000002
PValueCorrection,PValueCorrection.order,17.033896000000002
PValueCorrection,PValueCorrection.doubleSay,110.108412
PValueCorrection,PValueCorrection.seqLen,1.000163
PValueCorrection,PValueCorrection.doubleArrayMin,1.002866
PythagComp,PythagComp.main,16.013738
PythagComp,PythagComp.run,16.013738
PythagComp,PythagComp.67.apply,1.001208
PythagComp,PythagComp.run.0,1.001208
PythagComp,PythagComp.61.apply,4.002883
PythagComp,PythagComp.run.2,4.002883
PythagComp,PythagComp.66.apply,4.000843
PythagComp,PythagComp.run.1,4.000843
PythagoreanMeans,PythagoreanMeans.main,8.008694
PythagoreanQuadruples,PythagoreanQuadruples.main,3.004509
PythTrip,PythTrip.main,66.063089
QRDecomposition,QRDecomposition.main,44.03385299999999
QRDecomposition,QRDecomposition.householder,4.005152
QRDecomposition,QRDecomposition.fitPolynomial,2.00229
QRDecomposition,QRDecomposition.leastSquares,2.00229
QuadraticRoots,QuadraticRoots.main,21.022318
QuadraticRoots,QuadraticRoots.Complex.toString,11.011335
Quaternion,Quaternion.main,28.034912000000002
Quaternion,Quaternion.toString,17.023951999999998
QuickSelect,QuickSelect.main,3.001416
QuickSelect,QuickSelect.select,1.000073
QuotingConstructs,QuotingConstructs.main,1.000898
RadicalOfAnInteger,RadicalOfAnInteger.main,9974.418143000003
RadicalOfAnInteger,RadicalOfAnInteger.distinctPrimeFactors,8648.821713000001
RadicalOfAnInteger,RadicalOfAnInteger.sievePrimes,806.3586520000001
RadicalOfAnInteger,RadicalOfAnInteger.distinctPrimeFactorCount,54.97721900000001
RadicalOfAnInteger,RadicalOfAnInteger.65.apply,83.03053
RadicalOfAnInteger,RadicalOfAnInteger.distinctPrimeFactors.1,39.015912
RadicalOfAnInteger,RadicalOfAnInteger.62.apply,39.055609
RadicalOfAnInteger,RadicalOfAnInteger.radical,3.0063069999999996
RadicalOfAnInteger,RadicalOfAnInteger.sievePrimes.2,15.026890000000002
RamanujanConstant,RamanujanConstant.main,229.246903
RamanujanConstant,RamanujanConstant.ramanujanConstant,203.19320199999996
RamanujanConstant,RamanujanConstant.bigPi,52.067405
RamanujanConstant,RamanujanConstant.bigE,134.103726
RamanujanConstant,RamanujanConstant.bigSquareRoot,34.042344
RamanujanPrimesTwins,RamanujanPrimesTwins.main,29622.991829000013
RamanujanPrimesTwins,RamanujanPrimesTwins.initialisePrimePi,19883.163675000003
RamanujanPrimesTwins,RamanujanPrimesTwins.listPrimesLessThan,7143.9222740000005
RamanujanPrimesTwins,RamanujanPrimesTwins.ramanujanPrime,1011.1861259999998
RamanujanPrimesTwins,RamanujanPrimesTwins.63.applyAsInt,3966.3399449999997
RandomLatinSquares,RandomLatinSquares.main,5038.586574999999
RandomLatinSquares,RandomLatinSquares.latinSquare,5037.583302999999
RandomLatinSquares,RandomLatinSquares.printSquare,14.020908000000002
RangeConsolidation,RangeConsolidation.main,36.04123
RangeConsolidation,RangeConsolidation.displayRanges,36.04123
RangeConsolidation,RangeConsolidation.Range.toString,6.005686
RangeConsolidation,RangeConsolidation.Range.consolidate,1.003248
RangeExtraction,RangeExtraction.main,8.008609000000002
Range,Range.main,12.014804999999999
RankingMethods,RankingMethods.main,24.016542
RankingMethods,RankingMethods.denseRanking,6.004351000000001
RankingMethods,RankingMethods.fractionalRanking,9.015424
RankingMethods,RankingMethods.ordinalRanking,1.996926
RankingMethods,RankingMethods.standardRanking,4.005478
RareNumbers,RareNumbers.main,6745425.305132007
RareNumbers,RareNumbers.67.apply,6745375.206629005
RareNumbers,RareNumbers.recurse.0,6745375.206629005
RareNumbers,RareNumbers.66.apply,59491419.62390369
RareNumbers,RareNumbers.main.4,59449584.31268967
RareNumbers,RareNumbers.65.apply,5317651.594048009
RareNumbers,RareNumbers.recurse.1,5317649.592677009
RareNumbers,RareNumbers.64.apply,47139674.04116269
RareNumbers,RareNumbers.main.3,47112973.8810987
RareNumbers,RareNumbers.toLong,109984.15056600004
RareNumbers,RareNumbers.seq,15.01575
RareNumbers,RareNumbers.commatize,2.006459
RareNumbers,RareNumbers.isNotSquare,4.001091000000001
RareNumbers,RareNumbers.63.apply,1.003011
RareNumbers,RareNumbers.recurse,1.001587
RateCounter,RateCounter.main,4.0043169999999995
RayCasting,RayCasting.main,15.010224999999998
RayCasting,RayCasting.contains,1.002021
RDOMSerialization,RDOMSerialization.main,126.210059
RDOMSerialization,RDOMSerialization.serializationDriver,126.210059
RDOMSerialization,RDOMSerialization.buildDOMDocument,45.09561500000001
RDOMSerialization,RDOMSerialization.serializeXML,81.11444399999999
RealNumberSet,RealNumberSet.main,1305.5523679999997
RealNumberSet,RealNumberSet.RealSet.length,1276.4661829999995
RealNumberSet,RealNumberSet.RealSet.68.test,183.05159500000002
RealNumberSet,RealNumberSet.RealSet.subtract.3,174.04904000000002
RealNumberSet,RealNumberSet.RealSet.isEmpty,1.004039
RealNumberSet,RealNumberSet.71.test,7.999407
RealNumberSet,RealNumberSet.main.1,7.999407
RealNumberSet,RealNumberSet.RealSet.union,1.002483
RealNumberSet,RealNumberSet.RealSet.contains,3.0118970000000003
RealNumberSet,RealNumberSet.70.test,8.000302000000001
RealNumberSet,RealNumberSet.main.0,8.000302000000001
RealNumberSet,RealNumberSet.RealSet.subtract,2.007822
RealNumberSet,RealNumberSet.RealSet.68.<init>,2.007822
RealNumberSet,RealNumberSet.RealSet.63.test,1.001964
RealNumberSet,RealNumberSet.RealSet.union.1,1.001964
RealNumberSet,RealNumberSet.RealSet.<init>,1.004674
RecamanSequence,RecamanSequence.main,676.2834340000002
RecordAppender,RecordAppender.main,38.06488
RecordAppender,RecordAppender.64.apply,14.022258
RecordAppender,RecordAppender.Record.toString,14.022258
RecordAppender,RecordAppender.62.apply,3.001182
RecordAppender,RecordAppender.Record.parse,3.999879
RecordAppender,RecordAppender.70.apply,0.998697
RecordAppender,RecordAppender.71.accept,3.004577
RecordAppender,RecordAppender.65.iterator,0.996526
RecursionTest,RecursionTest.recurse,1098620.2200993865
ReducedRowEchelonForm,ReducedRowEchelonForm.main,35.030283000000004
ReducedRowEchelonForm,ReducedRowEchelonForm.61.accept,34.02932700000001
ReducedRowEchelonForm,ReducedRowEchelonForm.main.0,34.02932700000001
ReducedRowEchelonForm,ReducedRowEchelonForm.display,34.02932700000001
ReduceTask,ReduceTask.main,2.003051
ReflectionGetSource,ReflectionGetSource.main,14.009126
ReflectionGetSource,ReflectionGetSource.method1,14.009126
ReflectionGetSource,ReflectionGetSource.method2,14.009126
ReflectionGetSource,ReflectionGetSource.method3,14.009126
RenameAFile,RenameAFile.main,1.00345
Rendezvous,Rendezvous.main,12.087495
REntropy,REntropy.main,26.023294000000003
REntropy,REntropy.getShannonEntropy,1.999456
Repeat,Repeat.main,5.005987
Repeat,Repeat.repeat,4.001989
Repeat,Repeat.62.accept,3.0001510000000002
Repeat,Repeat.repeat.1,3.0001510000000002
Repeat,Repeat.61.accept,3.0001510000000002
Repeat,Repeat.main.0,3.0001510000000002
ReportStringLengths,ReportStringLengths.main,13.017813000000002
ReportStringLengths,ReportStringLengths.compareAndReportStringsLength,26.035625999999986
RepStrings,RepStrings.main,11.998672000000001
RepStrings,RepStrings.repString,0.999925
RepString,RepString.main,11.004893000000001
RepunitPrimes,RepunitPrimes.main,8728282.589582978
ResistorMesh,ResistorMesh.main,388.09352300000006
ResistorMesh,ResistorMesh.iter,383.0669130000001
ResistorMesh,ResistorMesh.calcDiff,300.029352
ResistorMesh,ResistorMesh.setBoundary,2.000929
ReturnMultipleValues,ReturnMultipleValues.main,215.26612299999994
ReturnMultipleValues,ReturnMultipleValues.63.test,76.137524
ReturnMultipleValues,ReturnMultipleValues.main.2,76.137524
ReturnMultipleValues,ReturnMultipleValues.66.test,40.067443
ReturnMultipleValues,ReturnMultipleValues.main.1,40.067443
ReturnMultipleValues,ReturnMultipleValues.69.accept,15.038837
ReturnMultipleValues,ReturnMultipleValues.Item.toString,7.0122
ReturnMultipleValues,ReturnMultipleValues.65.apply,2.0004999999999997
ReturnMultipleValues,ReturnMultipleValues.main.3,2.0004999999999997
ReturnMultipleValues,ReturnMultipleValues.Item.<init>,1.001345
ReverseWords,ReverseWords.main,23.017538
Reverse,Reverse.main,11.011788000000001
Reverse,Reverse.graphemeReverse,11.011788000000001
RhondaNumbers,RhondaNumbers.main,15386.961862999997
RhondaNumbers,RhondaNumbers.isRhonda,4049.2295849999996
RhondaNumbers,RhondaNumbers.digitProduct,2402.7577149999997
RhondaNumbers,RhondaNumbers.primeFactorSum,1646.4718699999999
RIPEMD160Task,RIPEMD160Task.main,12.011895
RJSortStability,RJSortStability.main,6.010479999999999
RM,RM_chars.main,3.0031209999999997
RN,RN.main,5.999601
RN,RN.test,5.999601
RomanNumerals,RomanNumerals.main,35.04624100000001
RomanNumerals,RomanNumerals.61.accept,34.043457000000004
RomanNumerals,RomanNumerals.test,34.043457000000004
RomanNumerals,RomanNumerals.encode,20.025047999999998
RomanNumerals,RomanNumerals.Numeral.values,1.000389
RomanNumerals,RomanNumerals.decode,5.010093999999999
RomanNumerals,RomanNumerals.63.applyAsLong,2.998753
RomanNumerals,RomanNumerals.encode.0,2.998753
RomanNumerals,RomanNumerals.Numeral.getLargest,7.006607000000001
RomanNumerals,RomanNumerals.65.apply,4.007854
RomanNumerals,RomanNumerals.74.apply,1.001938
RomanNumerals,RomanNumerals.decode.2,1.001938
RootMeanSquare,RootMeanSquare.main,4.003012
Roots,Roots.main,11.008602000000002
Roots,Roots.printRoots,11.008602000000002
Roots,Roots.1.f,1.003632
Rpg,Rpg.main,307.31956999999994
Rpg,Rpg.61.get,211.19433199999997
Rpg,Rpg.genAttribute,177.16891800000002
Rpg,Rpg.65.test,1.001254
RPN,RPN.main,16.020249
RPN,RPN.evalRPN,16.020249
RReturnMultipleVals,RReturnMultipleVals.main,3.003064
rsaCode,rsaCode.main,19548.18798899999
RSortingRadixsort00,RSortingRadixsort00.main,21.018081000000002
RSortingRadixsort00,RSortingRadixsort00.runSample,21.018081000000002
RSortingRadixsort00,RSortingRadixsort00.lsdRadixSort,6.995842
RSortingRadixsort00,RSortingRadixsort00.getLimits,3.0030010000000003
RSortingRadixsort00,RSortingRadixsort00.array2list,1.000547
RungeKutta,RungeKutta.main,34.018095
RungeKutta,RungeKutta.runge,1.996246
RunLengthEncoding,RunLengthEncoding.main,7.010542
RunLengthEncoding,RunLengthEncoding.decode,4.008467
RuthAaronNumbers,RuthAaronNumbers.main,2237474.1629330046
RuthAaronNumbers,RuthAaronNumbers.firstRuthAaronTriple,2236969.857843005
RuthAaronNumbers,RuthAaronNumbers.primeFactorSum,2604.076782
RuthAaronNumbers,RuthAaronNumbers.primeSum,2217598.5422660057
RuthAaronNumbers,RuthAaronNumbers.primeDivisorSum,2226659.025184005
RuthAaronNumbers,RuthAaronNumbers.63.apply,78761.68355500001
RuthAaronNumbers,RuthAaronNumbers.primeSum.0,76545.947413
RuthAaronNumbers,RuthAaronNumbers.firstRuthAaronNumbers,474.29209499999973
RuthAaronNumbers,RuthAaronNumbers.<clinit>,10.99833
RuthAaronNumbers,RuthAaronNumbers.listPrimeNumbersUpTo,10.99833
SafeAddition,SafeAddition.main,7.012482000000001
SafePrimes,SafePrimes.main,3143.5117259999997
ScriptName,ScriptName.main,0.997677
SecureTemporaryFile,SecureTemporaryFile.main,21.022488999999997
SelfDescribingNumbers,SelfDescribingNumbers.main,131966.32463900003
SelfDescribingNumbers,SelfDescribingNumbers.isSelfDescribing,130323.48331299996
SelfNumbers,SelfNumbers.main,41687.66446500002
SelfNumbers,SelfNumbers.sieve,19595.195398
SelfNumbers,SelfNumbers.<clinit>,586.023807
SelfReferentialSequence,SelfReferentialSequence.61.apply,31542.80032900002
SelfReferentialSequence,SelfReferentialSequence.main.0,31476.738015000028
SelfReferentialSequence,SelfReferentialSequence.summarize,31248.56120500003
SelfReferentialSequence,SelfReferentialSequence.main,1051.8380829999994
SelfReferentialSequence,SelfReferentialSequence.63.accept,49.993950000000005
SelfReferentialSequence,SelfReferentialSequence.Seeds.accept,37.95737999999999
SelfReferentialSequence,SelfReferentialSequence.65.accept,49.040655
SelfReferentialSequence,SelfReferentialSequence.Seeds.combine,49.040655
SelfReferentialSequence,SelfReferentialSequence.Seeds.68.accept,36.002042
SelfReferentialSequence,SelfReferentialSequence.62.get,4.009984
SelfReferentialSequence,SelfReferentialSequence.Seeds.<init>,3.0144399999999996
SelfReferentialSequence,SelfReferentialSequence.70.accept,1.003171
SelfReferentialSequence,SelfReferentialSequence.main.1,1.003171
SemiPrime,SemiPrime.main,231.2207799999999
SemiPrime,SemiPrime.isSemi,216.1756129999999
SemiPrime,SemiPrime.primeDecomp,216.1756129999999
Semordnilap,Semordnilap.main,311.21856100000014
SeqNonSquares,SeqNonSquares.main,222.117548
SeqNonSquares,SeqNonSquares.nonsqr,193.07669599999997
SequenceMutation,SequenceMutation.main,44.053751999999996
SequenceMutation,SequenceMutation.printSequence,36.031421
SequenceMutation,SequenceMutation.mutateSequence,8.022331
SetConsolidation,SetConsolidation.main,6.991979000000001
SetConsolidation,SetConsolidation.consolidateR,0.997536
SetPuzzle,SetPuzzle.main,33.03002200000001
SetPuzzle,SetPuzzle.Card.<init>,1.000548
SetPuzzle,SetPuzzle.findSets,30.023771000000004
SetPuzzle,SetPuzzle.validSet,1.998869
SetPuzzle,SetPuzzle.Card.toString,5.005272000000001
SetPuzzle,SetPuzzle.Symbol.<clinit>,1.002448
SetRightAdjacentBits,SetRightAdjacentBits.main,24.035559999999997
SetRightAdjacentBits,SetRightAdjacentBits.setRightAdjacent,24.035559999999997
Sets,Sets.main,14.015114000000004
SevenSidedDice,SevenSidedDice.main,5.999463
SexyPrimes,SexyPrimes.main,765.3736439999999
SexyPrimes,SexyPrimes.sieve,147.02687500000002
SHA1Task,SHA1Task.main,12.004334
SHA256MerkleTree,SHA256MerkleTree.main,6.008469
SHA256Task,SHA256Task.main,14.026480000000003
ShoelaceFormula,ShoelaceFormula.main,9.996671
ShoelaceFormula,ShoelaceFormula.Point.toString,2.0039230000000003
ShortCirc,ShortCirc.main,7.009781
ShortCirc,ShortCirc.a,1.000915
ShortestCommonSuperSequence,ShortestCommonSuperSequence.main,20.027935000000003
ShortestCommonSuperSequence,ShortestCommonSuperSequence.scs,180.26370999999997
ShortestCommonSuperSequence,ShortestCommonSuperSequence.isEmpty,1.000797
ShowAsciiTable,ShowAsciiTable.main,47.046827
ShowByteOrder,ShowByteOrder.main,1.00181
ShowTheEpoch,ShowTheEpoch.main,1.00123
Shuffler,Shuffler.main,12.005413
Shuffler,Shuffler.dealGame,12.005413
Shuffler,Shuffler.getShuffledDeck,2.000725
ShuntingYard,ShuntingYard.main,8.01224
ShuntingYard,ShuntingYard.infixToPostfix,5.009277999999999
SierpinskiSquareCurve,SierpinskiSquareCurve.main,279.24008399999997
SierpinskiSquareCurve,SierpinskiSquareCurve.execute,265.18508900000006
SierpinskiSquareCurve,SierpinskiSquareCurve.line,236.150114
SierpinskiSquareCurve,SierpinskiSquareCurve.write,212.15323500000008
SierpinskiSquareCurve,SierpinskiSquareCurve.turn,0.999597
SierpinskiSquareCurve,SierpinskiSquareCurve.rewrite,7.029543
SierpinskiSquareCurve,SierpinskiSquareCurve.begin,2.009154
SieveOfPritchard,SieveOfPritchard.main,14482.895605000003
SieveOfPritchard,SieveOfPritchard.sieveOfPritchard,14466.863774000005
SingletonApp,SingletonApp.<clinit>,7.010124
SingletonApp,SingletonApp.main,4.025416999999999
SleepingBeauty,SleepingBeauty.main,541.2033150000001
SleepingBeauty,SleepingBeauty.1Coin.values,119.03681200000003
SleepSort,SleepSort.main,2.0039379999999998
SleepSort,SleepSort.sleepSortAndPrint,2.0039379999999998
SmallestNumberK,SmallestNumberK.main,2569973.2152350056
SmallestNumberK,SmallestNumberK.isA033919,2569959.1734990054
SmarandachePrimeDigitalSequence,SmarandachePrimeDigitalSequence.main,920920.4481609997
SmarandachePrimeDigitalSequence,SmarandachePrimeDigitalSequence.getSmarandachePrime,920900.3971639997
SmarandachePrimeDigitalSequence,SmarandachePrimeDigitalSequence.isPrime,920126.1680859999
SmarandachePrimeDigitalSequence,SmarandachePrimeDigitalSequence.getNextSmarandache,620.185483
SmithNumbers,SmithNumbers.main,113.05633700000004
SmithNumbers,SmithNumbers.primeFactors,56.009791
SmithNumbers,SmithNumbers.sumDigits,8.004678
SocketSend,SocketSend.main,12.011262
SocketSend,SocketSend.sendData,12.011262
SoEInfHashMap,SoEInfHashMap.main,91853.38106400009
SoEInfHashMap,SoEInfHashMap.next,91763.28895700008
SoEInfHashMap,SoEInfHashMap.<init>,3623.902304
SoEPagedOdds,SoEPagedOdds.main,77921.91702100002
SoEPagedOdds,SoEPagedOdds.next,193731.66959800033
SoEPagedOdds,SoEPagedOdds.<init>,1.000744
Sokoban,Sokoban.main,5119.364707
Sokoban,Sokoban.solve,5346.426245999999
Sokoban,Sokoban.move,377.1712770000001
Sokoban,Sokoban.isSolved,13.006353000000002
Sokoban,Sokoban.push,61.047758
Sokoban,Sokoban.1Board.<init>,16.022628
SortComp,SortComp.main,3.002649
SortUsingCustomComparator,SortUsingCustomComparator.main,8.009827000000001
Sparkline,Sparkline.main,16.012966000000002
Sparkline,Sparkline.getSparkline,8.007983
Sparkline,Sparkline.display1D,8.004983
SpecialVariables,SpecialVariables.main,8.005186
spectralnorm,spectralnorm_v1.main,60419.158487999994
spectralnorm,spectralnorm_v1.Approximate,60418.155932999995
spectralnorm,spectralnorm_v1.MultiplyAtAv,60414.145476
spectralnorm,spectralnorm_v1.MultiplyAtv,37285.20237499999
spectralnorm,spectralnorm_v1.MultiplyAv,23124.939898
spectralnorm,spectralnorm_v1.A,15715.801926000002
